"spreadsheet"
"X","Y","Z","Value"
367.48999,3364.3901,9915.3594,0.28567997
567.48999,3364.3901,9915.3594,0.15174364
767.48999,3364.3901,9915.3594,0.097986378
967.48999,3364.3901,9915.3594,0.28709099
1167.49,3364.3901,9915.3594,0.31857663
1367.49,3364.3901,9915.3594,0.30010253
1567.49,3364.3901,9915.3594,0.27833998
1767.49,3364.3901,9915.3594,0.16946459
1967.49,3364.3901,9915.3594,0.20795347
2167.49,3364.3901,9915.3594,0.16532801
2367.49,3364.3901,9915.3594,0.43004513
2567.49,3364.3901,9915.3594,0.34365338
2767.49,3364.3901,9915.3594,0.47725058
2967.49,3364.3901,9915.3594,0.95940906
3167.49,3364.3901,9915.3594,0.97425365
3367.49,3364.3901,9915.3594,0.24849436
3567.49,3364.3901,9915.3594,0.18152693
3767.49,3364.3901,9915.3594,0.95747209
167.48999,3564.3901,9915.3594,0.94795138
367.48999,3564.3901,9915.3594,0.71799046
567.48999,3564.3901,9915.3594,0.17283438
767.48999,3564.3901,9915.3594,0.25536072
967.48999,3564.3901,9915.3594,0.20224592
1167.49,3564.3901,9915.3594,0.30761117
1367.49,3564.3901,9915.3594,0.2445073
1567.49,3564.3901,9915.3594,0.31934914
1767.49,3564.3901,9915.3594,0.26122451
1967.49,3564.3901,9915.3594,0.32488754
2167.49,3564.3901,9915.3594,0.1919093
2367.49,3564.3901,9915.3594,0.32043025
2567.49,3564.3901,9915.3594,0.24682932
2767.49,3564.3901,9915.3594,0.79305661
2967.49,3564.3901,9915.3594,0.96037567
3167.49,3564.3901,9915.3594,0.97881395
3367.49,3564.3901,9915.3594,0.22298256
3567.49,3564.3901,9915.3594,0.086309575
3767.49,3564.3901,9915.3594,0.94887865
167.48999,3764.3901,9915.3594,nan
367.48999,3764.3901,9915.3594,0.971219
567.48999,3764.3901,9915.3594,0.97869796
767.48999,3764.3901,9915.3594,0.94810271
967.48999,3764.3901,9915.3594,0.93687731
1167.49,3764.3901,9915.3594,0.89472073
1367.49,3764.3901,9915.3594,0.38947093
1567.49,3764.3901,9915.3594,0.28741205
1767.49,3764.3901,9915.3594,0.23092774
1967.49,3764.3901,9915.3594,0.35516223
2167.49,3764.3901,9915.3594,0.32619652
2367.49,3764.3901,9915.3594,0.34983701
2567.49,3764.3901,9915.3594,0.24681489
2767.49,3764.3901,9915.3594,0.35017186
2967.49,3764.3901,9915.3594,0.96340638
3167.49,3764.3901,9915.3594,0.97981203
3367.49,3764.3901,9915.3594,0.14609337
3567.49,3764.3901,9915.3594,0.16372663
3767.49,3764.3901,9915.3594,0.94777614
167.48999,3964.3901,9915.3594,nan
367.48999,3964.3901,9915.3594,nan
567.48999,3964.3901,9915.3594,nan
767.48999,3964.3901,9915.3594,0.90942711
967.48999,3964.3901,9915.3594,0.9282847
1167.49,3964.3901,9915.3594,0.94808102
1367.49,3964.3901,9915.3594,0.96160358
1567.49,3964.3901,9915.3594,0.97314775
1767.49,3964.3901,9915.3594,0.96837848
1967.49,3964.3901,9915.3594,0.95728719
2167.49,3964.3901,9915.3594,0.95928913
2367.49,3964.3901,9915.3594,0.9543277
2567.49,3964.3901,9915.3594,0.97105902
2767.49,3964.3901,9915.3594,0.96160448
2967.49,3964.3901,9915.3594,0.98611104
3167.49,3964.3901,9915.3594,0.98077857
3367.49,3964.3901,9915.3594,0.9473902
3567.49,3964.3901,9915.3594,0.95710576
3767.49,3964.3901,9915.3594,0.96480274
167.48999,4164.3901,9915.3594,nan
367.48999,4164.3901,9915.3594,nan
567.48999,4164.3901,9915.3594,nan
767.48999,4164.3901,9915.3594,nan
967.48999,4164.3901,9915.3594,nan
1167.49,4164.3901,9915.3594,nan
1367.49,4164.3901,9915.3594,nan
1567.49,4164.3901,9915.3594,nan
1767.49,4164.3901,9915.3594,nan
1967.49,4164.3901,9915.3594,nan
2167.49,4164.3901,9915.3594,nan
2367.49,4164.3901,9915.3594,nan
2567.49,4164.3901,9915.3594,nan
2767.49,4164.3901,9915.3594,nan
2967.49,4164.3901,9915.3594,nan
3167.49,4164.3901,9915.3594,nan
3367.49,4164.3901,9915.3594,nan
3567.49,4164.3901,9915.3594,nan
3767.49,4164.3901,9915.3594,nan
167.48999,4364.3901,9915.3594,nan
367.48999,4364.3901,9915.3594,nan
567.48999,4364.3901,9915.3594,nan
767.48999,4364.3901,9915.3594,nan
967.48999,4364.3901,9915.3594,nan
1167.49,4364.3901,9915.3594,nan
1367.49,4364.3901,9915.3594,nan
1567.49,4364.3901,9915.3594,nan
1767.49,4364.3901,9915.3594,nan
1967.49,4364.3901,9915.3594,nan
2167.49,4364.3901,9915.3594,nan
2367.49,4364.3901,9915.3594,nan
2567.49,4364.3901,9915.3594,nan
2767.49,4364.3901,9915.3594,nan
2967.49,4364.3901,9915.3594,nan
3167.49,4364.3901,9915.3594,nan
3367.49,4364.3901,9915.3594,nan
3567.49,4364.3901,9915.3594,nan
3767.49,4364.3901,9915.3594,nan
167.48999,4564.3901,9915.3594,nan
367.48999,4564.3901,9915.3594,nan
567.48999,4564.3901,9915.3594,nan
767.48999,4564.3901,9915.3594,nan
967.48999,4564.3901,9915.3594,nan
1167.49,4564.3901,9915.3594,nan
1367.49,4564.3901,9915.3594,nan
1567.49,4564.3901,9915.3594,nan
1767.49,4564.3901,9915.3594,nan
1967.49,4564.3901,9915.3594,nan
2167.49,4564.3901,9915.3594,nan
2367.49,4564.3901,9915.3594,nan
2567.49,4564.3901,9915.3594,nan
2767.49,4564.3901,9915.3594,nan
2967.49,4564.3901,9915.3594,nan
3167.49,4564.3901,9915.3594,nan
3367.49,4564.3901,9915.3594,nan
3567.49,4564.3901,9915.3594,nan
3767.49,4564.3901,9915.3594,nan
167.48999,164.39014,10115.359,nan
367.48999,164.39014,10115.359,nan
567.48999,164.39014,10115.359,nan
767.48999,164.39014,10115.359,nan
967.48999,164.39014,10115.359,nan
1167.49,164.39014,10115.359,nan
1367.49,164.39014,10115.359,nan
1567.49,164.39014,10115.359,nan
1767.49,164.39014,10115.359,nan
1967.49,164.39014,10115.359,nan
2167.49,164.39014,10115.359,nan
2367.49,164.39014,10115.359,nan
2567.49,164.39014,10115.359,nan
2767.49,164.39014,10115.359,nan
2967.49,164.39014,10115.359,nan
3167.49,164.39014,10115.359,nan
3367.49,164.39014,10115.359,nan
3567.49,164.39014,10115.359,nan
3767.49,164.39014,10115.359,nan
167.48999,364.39014,10115.359,nan
367.48999,364.39014,10115.359,nan
567.48999,364.39014,10115.359,nan
767.48999,364.39014,10115.359,nan
967.48999,364.39014,10115.359,nan
1167.49,364.39014,10115.359,nan
1367.49,364.39014,10115.359,nan
1567.49,364.39014,10115.359,nan
1767.49,364.39014,10115.359,nan
1967.49,364.39014,10115.359,nan
2167.49,364.39014,10115.359,nan
2367.49,364.39014,10115.359,nan
2567.49,364.39014,10115.359,nan
2767.49,364.39014,10115.359,nan
2967.49,364.39014,10115.359,nan
3167.49,364.39014,10115.359,nan
3367.49,364.39014,10115.359,nan
3567.49,364.39014,10115.359,nan
3767.49,364.39014,10115.359,nan
167.48999,564.39014,10115.359,nan
367.48999,564.39014,10115.359,nan
567.48999,564.39014,10115.359,nan
767.48999,564.39014,10115.359,nan
967.48999,564.39014,10115.359,nan
1167.49,564.39014,10115.359,nan
1367.49,564.39014,10115.359,nan
1567.49,564.39014,10115.359,nan
1767.49,564.39014,10115.359,0.94958335
1967.49,564.39014,10115.359,nan
2167.49,564.39014,10115.359,0.97160923
2367.49,564.39014,10115.359,0.97869229
2567.49,564.39014,10115.359,0.98297107
2767.49,564.39014,10115.359,0.98248583
2967.49,564.39014,10115.359,0.99223495
3167.49,564.39014,10115.359,0.97463381
3367.49,564.39014,10115.359,0.97630936
3567.49,564.39014,10115.359,0.97585738
3767.49,564.39014,10115.359,0.96228713
167.48999,764.39014,10115.359,nan
367.48999,764.39014,10115.359,nan
567.48999,764.39014,10115.359,nan
767.48999,764.39014,10115.359,0.96623504
967.48999,764.39014,10115.359,0.98080468
1167.49,764.39014,10115.359,0.98736888
1367.49,764.39014,10115.359,0.97579414
1567.49,764.39014,10115.359,0.95975411
1767.49,764.39014,10115.359,0.96315837
1967.49,764.39014,10115.359,0.9518851
2167.49,764.39014,10115.359,0.84642684
2367.49,764.39014,10115.359,0.72373897
2567.49,764.39014,10115.359,0.21960461
2767.49,764.39014,10115.359,0.41947585
2967.49,764.39014,10115.359,0.97904938
3167.49,764.39014,10115.359,0.97965795
3367.49,764.39014,10115.359,0.18931502
3567.49,764.39014,10115.359,0.85525906
3767.49,764.39014,10115.359,0.96929473
167.48999,964.39014,10115.359,0.96756732
367.48999,964.39014,10115.359,0.97297794
567.48999,964.39014,10115.359,0.93064797
767.48999,964.39014,10115.359,0.90863973
967.48999,964.39014,10115.359,0.51464337
1167.49,964.39014,10115.359,0.062052041
1367.49,964.39014,10115.359,0.39496961
1567.49,964.39014,10115.359,0.175734
1767.49,964.39014,10115.359,0.28431079
1967.49,964.39014,10115.359,0.10182633
2167.49,964.39014,10115.359,0.46588191
2367.49,964.39014,10115.359,0.073485516
2567.49,964.39014,10115.359,0.16646364
2767.49,964.39014,10115.359,0.18150057
2967.49,964.39014,10115.359,0.97665137
3167.49,964.39014,10115.359,0.98171186
3367.49,964.39014,10115.359,0.064902306
3567.49,964.39014,10115.359,0.056754157
3767.49,964.39014,10115.359,0.95080674
167.48999,1164.3901,10115.359,0.96306914
367.48999,1164.3901,10115.359,0.10985625
567.48999,1164.3901,10115.359,0.35570139
767.48999,1164.3901,10115.359,0.046747047
967.48999,1164.3901,10115.359,0.31614017
1167.49,1164.3901,10115.359,0.11935962
1367.49,1164.3901,10115.359,0.46666142
1567.49,1164.3901,10115.359,0.34110454
1767.49,1164.3901,10115.359,0.11716527
1967.49,1164.3901,10115.359,0.077498034
2167.49,1164.3901,10115.359,0.4726662
2367.49,1164.3901,10115.359,0.078258038
2567.49,1164.3901,10115.359,0.11939394
2767.49,1164.3901,10115.359,0.12018998
2967.49,1164.3901,10115.359,0.9842689
3167.49,1164.3901,10115.359,0.98667544
3367.49,1164.3901,10115.359,0.080395922
3567.49,1164.3901,10115.359,0.11286151
3767.49,1164.3901,10115.359,0.95432049
167.48999,1364.3901,10115.359,0.94228882
367.48999,1364.3901,10115.359,0.051589914
567.48999,1364.3901,10115.359,0.35568321
767.48999,1364.3901,10115.359,0.071740523
967.48999,1364.3901,10115.359,0.41011932
1167.49,1364.3901,10115.359,0.18370707
1367.49,1364.3901,10115.359,0.32898006
1567.49,1364.3901,10115.359,0.27287424
1767.49,1364.3901,10115.359,0.10062272
1967.49,1364.3901,10115.359,0.036887594
2167.49,1364.3901,10115.359,0.42782688
2367.49,1364.3901,10115.359,0.097398244
2567.49,1364.3901,10115.359,0.12995669
2767.49,1364.3901,10115.359,0.64715439
2967.49,1364.3901,10115.359,0.96514511
3167.49,1364.3901,10115.359,0.97750247
3367.49,1364.3901,10115.359,0.18381074
3567.49,1364.3901,10115.359,0.21406808
3767.49,1364.3901,10115.359,0.96124774
167.48999,1564.3901,10115.359,0.94785601
367.48999,1564.3901,10115.359,0.11018741
567.48999,1564.3901,10115.359,0.42047405
767.48999,1564.3901,10115.359,0.1049018
967.48999,1564.3901,10115.359,0.37968108
1167.49,1564.3901,10115.359,0.20168816
1367.49,1564.3901,10115.359,0.23112366
1567.49,1564.3901,10115.359,0.42235631
1767.49,1564.3901,10115.359,0.074627608
1967.49,1564.3901,10115.359,0.063301571
2167.49,1564.3901,10115.359,0.29456508
2367.49,1564.3901,10115.359,0.12591435
2567.49,1564.3901,10115.359,0.29215851
2767.49,1564.3901,10115.359,0.95566851
2967.49,1564.3901,10115.359,0.97150779
3167.49,1564.3901,10115.359,0.24342877
3367.49,1564.3901,10115.359,0.097142369
3567.49,1564.3901,10115.359,0.086028717
3767.49,1564.3901,10115.359,0.97284609
167.48999,1764.3901,10115.359,0.95007211
367.48999,1764.3901,10115.359,0.29661387
567.48999,1764.3901,10115.359,0.34330544
767.48999,1764.3901,10115.359,0.16267692
967.48999,1764.3901,10115.359,0.34241173
1167.49,1764.3901,10115.359,0.13335477
1367.49,1764.3901,10115.359,0.098188862
1567.49,1764.3901,10115.359,0.42876616
1767.49,1764.3901,10115.359,0.089626431
1967.49,1764.3901,10115.359,0.11336868
2167.49,1764.3901,10115.359,0.39428025
2367.49,1764.3901,10115.359,0.094667397
2567.49,1764.3901,10115.359,0.38482556
2767.49,1764.3901,10115.359,0.97327507
2967.49,1764.3901,10115.359,0.97305369
3167.49,1764.3901,10115.359,0.95763373
3367.49,1764.3901,10115.359,0.17270349
3567.49,1764.3901,10115.359,0.053997885
3767.49,1764.3901,10115.359,0.97506011
167.48999,1964.3901,10115.359,0.95498091
367.48999,1964.3901,10115.359,0.38929
567.48999,1964.3901,10115.359,0.38551658
767.48999,1964.3901,10115.359,0.20052704
967.48999,1964.3901,10115.359,0.34109336
1167.49,1964.3901,10115.359,0.085552968
1367.49,1964.3901,10115.359,0.057169236
1567.49,1964.3901,10115.359,0.36468619
1767.49,1964.3901,10115.359,0.10250942
1967.49,1964.3901,10115.359,0.19563466
2167.49,1964.3901,10115.359,0.22617613
2367.49,1964.3901,10115.359,0.069283396
2567.49,1964.3901,10115.359,0.18136355
2767.49,1964.3901,10115.359,0.94516259
2967.49,1964.3901,10115.359,0.97638035
3167.49,1964.3901,10115.359,0.97886086
3367.49,1964.3901,10115.359,0.26319522
3567.49,1964.3901,10115.359,0.20286684
3767.49,1964.3901,10115.359,0.95044935
167.48999,2164.3901,10115.359,0.94217056
367.48999,2164.3901,10115.359,0.38843411
567.48999,2164.3901,10115.359,0.43347108
767.48999,2164.3901,10115.359,0.19122806
967.48999,2164.3901,10115.359,0.38889867
1167.49,2164.3901,10115.359,0.055080466
1367.49,2164.3901,10115.359,0.089935526
1567.49,2164.3901,10115.359,0.32874337
1767.49,2164.3901,10115.359,0.10734671
1967.49,2164.3901,10115.359,0.154907
2167.49,2164.3901,10115.359,0.14496048
2367.49,2164.3901,10115.359,0.1492369
2567.49,2164.3901,10115.359,0.17495444
2767.49,2164.3901,10115.359,0.85108799
2967.49,2164.3901,10115.359,0.97816002
3167.49,2164.3901,10115.359,0.97410417
3367.49,2164.3901,10115.359,0.235654
3567.49,2164.3901,10115.359,0.094549723
3767.49,2164.3901,10115.359,0.9556877
167.48999,2364.3901,10115.359,0.94694316
367.48999,2364.3901,10115.359,0.31556588
567.48999,2364.3901,10115.359,0.32473075
767.48999,2364.3901,10115.359,0.080492176
967.48999,2364.3901,10115.359,0.36533332
1167.49,2364.3901,10115.359,0.12476142
1367.49,2364.3901,10115.359,0.15054707
1567.49,2364.3901,10115.359,0.18964717
1767.49,2364.3901,10115.359,0.11476343
1967.49,2364.3901,10115.359,0.28849894
2167.49,2364.3901,10115.359,0.20340426
2367.49,2364.3901,10115.359,0.2659739
2567.49,2364.3901,10115.359,0.30349293
2767.49,2364.3901,10115.359,0.35370108
2967.49,2364.3901,10115.359,0.97937167
3167.49,2364.3901,10115.359,0.96700346
3367.49,2364.3901,10115.359,0.19272359
3567.49,2364.3901,10115.359,0.087404981
3767.49,2364.3901,10115.359,0.95880181
167.48999,2564.3901,10115.359,0.95725673
367.48999,2564.3901,10115.359,0.28786722
567.48999,2564.3901,10115.359,0.34288511
767.48999,2564.3901,10115.359,0.33561841
967.48999,2564.3901,10115.359,0.4073844
1167.49,2564.3901,10115.359,0.14546835
1367.49,2564.3901,10115.359,0.17388651
1567.49,2564.3901,10115.359,0.17064206
1767.49,2564.3901,10115.359,0.060932413
1967.49,2564.3901,10115.359,0.37686771
2167.49,2564.3901,10115.359,0.23398618
2367.49,2564.3901,10115.359,0.26418623
2567.49,2564.3901,10115.359,0.22216548
2767.49,2564.3901,10115.359,0.224024
2967.49,2564.3901,10115.359,0.97485989
3167.49,2564.3901,10115.359,0.9671613
3367.49,2564.3901,10115.359,0.15899098
3567.49,2564.3901,10115.359,0.10253219
3767.49,2564.3901,10115.359,0.97185588
167.48999,2764.3901,10115.359,0.94971371
367.48999,2764.3901,10115.359,0.36952218
567.48999,2764.3901,10115.359,0.28928861
767.48999,2764.3901,10115.359,0.29921985
967.48999,2764.3901,10115.359,0.26704913
1167.49,2764.3901,10115.359,0.11053099
1367.49,2764.3901,10115.359,0.30859542
1567.49,2764.3901,10115.359,0.14408942
1767.49,2764.3901,10115.359,0.12400004
1967.49,2764.3901,10115.359,0.37034822
2167.49,2764.3901,10115.359,0.27317944
2367.49,2764.3901,10115.359,0.33681595
2567.49,2764.3901,10115.359,0.10049844
2767.49,2764.3901,10115.359,0.27096581
2967.49,2764.3901,10115.359,0.97615665
3167.49,2764.3901,10115.359,0.975012
3367.49,2764.3901,10115.359,0.1065162
3567.49,2764.3901,10115.359,0.059524488
3767.49,2764.3901,10115.359,0.97200263
167.48999,2964.3901,10115.359,0.96067274
367.48999,2964.3901,10115.359,0.21556218
567.48999,2964.3901,10115.359,0.1188454
767.48999,2964.3901,10115.359,0.13280392
967.48999,2964.3901,10115.359,0.30783263
1167.49,2964.3901,10115.359,0.18412711
1367.49,2964.3901,10115.359,0.30124214
1567.49,2964.3901,10115.359,0.26007804
1767.49,2964.3901,10115.359,0.13150713
1967.49,2964.3901,10115.359,0.36653531
2167.49,2964.3901,10115.359,0.31083199
2367.49,2964.3901,10115.359,0.38734782
2567.49,2964.3901,10115.359,0.11599316
2767.49,2964.3901,10115.359,0.40522867
2967.49,2964.3901,10115.359,0.97168773
3167.49,2964.3901,10115.359,0.98057395
3367.49,2964.3901,10115.359,0.24480686
3567.49,2964.3901,10115.359,0.10059582
3767.49,2964.3901,10115.359,0.96541429
167.48999,3164.3901,10115.359,0.95505756
367.48999,3164.3901,10115.359,0.19332434
567.48999,3164.3901,10115.359,0.27295661
767.48999,3164.3901,10115.359,0.10240723
967.48999,3164.3901,10115.359,0.23032022
1167.49,3164.3901,10115.359,0.23996936
1367.49,3164.3901,10115.359,0.14599814
1567.49,3164.3901,10115.359,0.28559199
1767.49,3164.3901,10115.359,0.19192635
1967.49,3164.3901,10115.359,0.34753576
2167.49,3164.3901,10115.359,0.35123169
2367.49,3164.3901,10115.359,0.39004037
2567.49,3164.3901,10115.359,0.076979071
2767.49,3164.3901,10115.359,0.73407638
2967.49,3164.3901,10115.359,0.96945262
3167.49,3164.3901,10115.359,0.97605658
3367.49,3164.3901,10115.359,0.26186275
3567.49,3164.3901,10115.359,0.094925418
3767.49,3164.3901,10115.359,0.95564151
167.48999,3364.3901,10115.359,0.96500063
367.48999,3364.3901,10115.359,0.26591736
567.48999,3364.3901,10115.359,0.18709826
767.48999,3364.3901,10115.359,0.11078662
967.48999,3364.3901,10115.359,0.23938122
1167.49,3364.3901,10115.359,0.26782113
1367.49,3364.3901,10115.359,0.14134453
1567.49,3364.3901,10115.359,0.30979696
1767.49,3364.3901,10115.359,0.31161761
1967.49,3364.3901,10115.359,0.29452279
2167.49,3364.3901,10115.359,0.11031251
2367.49,3364.3901,10115.359,0.36270639
2567.49,3364.3901,10115.359,0.28284124
2767.49,3364.3901,10115.359,0.829952
2967.49,3364.3901,10115.359,0.96661919
3167.49,3364.3901,10115.359,0.9412353
3367.49,3364.3901,10115.359,0.20993654
3567.49,3364.3901,10115.359,0.17184405
3767.49,3364.3901,10115.359,0.95774227
167.48999,3564.3901,10115.359,0.96604741
367.48999,3564.3901,10115.359,0.44344208
567.48999,3564.3901,10115.359,0.079435922
767.48999,3564.3901,10115.359,0.106592
967.48999,3564.3901,10115.359,0.21729037
1167.49,3564.3901,10115.359,0.26814276
1367.49,3564.3901,10115.359,0.29354352
1567.49,3564.3901,10115.359,0.13841107
1767.49,3564.3901,10115.359,0.3079392
1967.49,3564.3901,10115.359,0.40870547
2167.49,3564.3901,10115.359,0.06215924
2367.49,3564.3901,10115.359,0.22383294
2567.49,3564.3901,10115.359,0.3883526
2767.49,3564.3901,10115.359,0.80209976
2967.49,3564.3901,10115.359,0.94399089
3167.49,3564.3901,10115.359,0.97746992
3367.49,3564.3901,10115.359,0.17202616
3567.49,3564.3901,10115.359,0.095877953
3767.49,3564.3901,10115.359,0.95051306
167.48999,3764.3901,10115.359,0.8432222
367.48999,3764.3901,10115.359,0.97637635
567.48999,3764.3901,10115.359,0.96574074
767.48999,3764.3901,10115.359,0.71395588
967.48999,3764.3901,10115.359,0.19571206
1167.49,3764.3901,10115.359,0.33887029
1367.49,3764.3901,10115.359,0.26238331
1567.49,3764.3901,10115.359,0.19867508
1767.49,3764.3901,10115.359,0.28504679
1967.49,3764.3901,10115.359,0.39198402
2167.49,3764.3901,10115.359,0.10449425
2367.49,3764.3901,10115.359,0.34678113
2567.49,3764.3901,10115.359,0.25310132
2767.49,3764.3901,10115.359,0.39287454
2967.49,3764.3901,10115.359,0.97919917
3167.49,3764.3901,10115.359,0.97624433
3367.49,3764.3901,10115.359,0.13499306
3567.49,3764.3901,10115.359,0.158398
3767.49,3764.3901,10115.359,0.9265455
167.48999,3964.3901,10115.359,nan
367.48999,3964.3901,10115.359,nan
567.48999,3964.3901,10115.359,nan
767.48999,3964.3901,10115.359,0.94744271
967.48999,3964.3901,10115.359,0.96963876
1167.49,3964.3901,10115.359,0.95688325
1367.49,3964.3901,10115.359,0.98043561
1567.49,3964.3901,10115.359,0.97207612
1767.49,3964.3901,10115.359,0.95649183
1967.49,3964.3901,10115.359,0.94816715
2167.49,3964.3901,10115.359,0.94887
2367.49,3964.3901,10115.359,0.9611733
2567.49,3964.3901,10115.359,0.95681447
2767.49,3964.3901,10115.359,0.96789265
2967.49,3964.3901,10115.359,0.96149176
3167.49,3964.3901,10115.359,0.97118062
3367.49,3964.3901,10115.359,0.81491339
3567.49,3964.3901,10115.359,0.95384479
3767.49,3964.3901,10115.359,0.94031453
167.48999,4164.3901,10115.359,nan
367.48999,4164.3901,10115.359,nan
567.48999,4164.3901,10115.359,nan
767.48999,4164.3901,10115.359,nan
967.48999,4164.3901,10115.359,nan
1167.49,4164.3901,10115.359,nan
1367.49,4164.3901,10115.359,nan
1567.49,4164.3901,10115.359,nan
1767.49,4164.3901,10115.359,nan
1967.49,4164.3901,10115.359,nan
2167.49,4164.3901,10115.359,nan
2367.49,4164.3901,10115.359,nan
2567.49,4164.3901,10115.359,nan
2767.49,4164.3901,10115.359,nan
2967.49,4164.3901,10115.359,0.60161698
3167.49,4164.3901,10115.359,nan
3367.49,4164.3901,10115.359,0.95530796
3567.49,4164.3901,10115.359,nan
3767.49,4164.3901,10115.359,nan
167.48999,4364.3901,10115.359,nan
367.48999,4364.3901,10115.359,nan
567.48999,4364.3901,10115.359,nan
767.48999,4364.3901,10115.359,nan
967.48999,4364.3901,10115.359,nan
1167.49,4364.3901,10115.359,nan
1367.49,4364.3901,10115.359,nan
1567.49,4364.3901,10115.359,nan
1767.49,4364.3901,10115.359,nan
1967.49,4364.3901,10115.359,nan
2167.49,4364.3901,10115.359,nan
2367.49,4364.3901,10115.359,nan
2567.49,4364.3901,10115.359,nan
2767.49,4364.3901,10115.359,nan
2967.49,4364.3901,10115.359,nan
3167.49,4364.3901,10115.359,nan
3367.49,4364.3901,10115.359,nan
3567.49,4364.3901,10115.359,nan
3767.49,4364.3901,10115.359,nan
167.48999,4564.3901,10115.359,nan
367.48999,4564.3901,10115.359,nan
567.48999,4564.3901,10115.359,nan
767.48999,4564.3901,10115.359,nan
967.48999,4564.3901,10115.359,nan
1167.49,4564.3901,10115.359,nan
1367.49,4564.3901,10115.359,nan
1567.49,4564.3901,10115.359,nan
1767.49,4564.3901,10115.359,nan
1967.49,4564.3901,10115.359,nan
2167.49,4564.3901,10115.359,nan
2367.49,4564.3901,10115.359,nan
2567.49,4564.3901,10115.359,nan
2767.49,4564.3901,10115.359,nan
2967.49,4564.3901,10115.359,nan
3167.49,4564.3901,10115.359,nan
3367.49,4564.3901,10115.359,nan
3567.49,4564.3901,10115.359,nan
3767.49,4564.3901,10115.359,nan
167.48999,164.39014,10315.359,nan
367.48999,164.39014,10315.359,nan
567.48999,164.39014,10315.359,nan
767.48999,164.39014,10315.359,nan
967.48999,164.39014,10315.359,nan
1167.49,164.39014,10315.359,nan
1367.49,164.39014,10315.359,nan
1567.49,164.39014,10315.359,nan
1767.49,164.39014,10315.359,nan
1967.49,164.39014,10315.359,nan
2167.49,164.39014,10315.359,nan
2367.49,164.39014,10315.359,nan
2567.49,164.39014,10315.359,nan
2767.49,164.39014,10315.359,nan
2967.49,164.39014,10315.359,nan
3167.49,164.39014,10315.359,nan
3367.49,164.39014,10315.359,nan
3567.49,164.39014,10315.359,nan
3767.49,164.39014,10315.359,nan
167.48999,364.39014,10315.359,nan
367.48999,364.39014,10315.359,nan
567.48999,364.39014,10315.359,nan
767.48999,364.39014,10315.359,nan
967.48999,364.39014,10315.359,nan
1167.49,364.39014,10315.359,nan
1367.49,364.39014,10315.359,nan
1567.49,364.39014,10315.359,nan
1767.49,364.39014,10315.359,nan
1967.49,364.39014,10315.359,nan
2167.49,364.39014,10315.359,nan
2367.49,364.39014,10315.359,nan
2567.49,364.39014,10315.359,nan
2767.49,364.39014,10315.359,nan
2967.49,364.39014,10315.359,nan
3167.49,364.39014,10315.359,nan
3367.49,364.39014,10315.359,nan
3567.49,364.39014,10315.359,nan
3767.49,364.39014,10315.359,nan
167.48999,564.39014,10315.359,nan
367.48999,564.39014,10315.359,nan
567.48999,564.39014,10315.359,nan
767.48999,564.39014,10315.359,nan
967.48999,564.39014,10315.359,nan
1167.49,564.39014,10315.359,nan
1367.49,564.39014,10315.359,nan
1567.49,564.39014,10315.359,nan
1767.49,564.39014,10315.359,0.9758426
1967.49,564.39014,10315.359,0.98820698
2167.49,564.39014,10315.359,0.98299396
2367.49,564.39014,10315.359,0.98666471
2567.49,564.39014,10315.359,0.98659825
2767.49,564.39014,10315.359,0.97523993
2967.49,564.39014,10315.359,0.99164391
3167.49,564.39014,10315.359,0.948847
3367.49,564.39014,10315.359,0.98174161
3567.49,564.39014,10315.359,0.98105454
3767.49,564.39014,10315.359,0.97900665
167.48999,764.39014,10315.359,nan
367.48999,764.39014,10315.359,0.95338142
567.48999,764.39014,10315.359,0.97601461
767.48999,764.39014,10315.359,0.97995335
967.48999,764.39014,10315.359,0.97993463
1167.49,764.39014,10315.359,0.95632339
1367.49,764.39014,10315.359,0.95384276
1567.49,764.39014,10315.359,0.78842586
1767.49,764.39014,10315.359,0.75437063
1967.49,764.39014,10315.359,0.12680165
2167.49,764.39014,10315.359,0.44869429
2367.49,764.39014,10315.359,0.21374676
2567.49,764.39014,10315.359,0.12595206
2767.49,764.39014,10315.359,0.45103574
2967.49,764.39014,10315.359,0.96085846
3167.49,764.39014,10315.359,0.96904075
3367.49,764.39014,10315.359,0.17643966
3567.49,764.39014,10315.359,0.066723578
3767.49,764.39014,10315.359,0.97304666
167.48999,964.39014,10315.359,0.96861792
367.48999,964.39014,10315.359,0.92632067
567.48999,964.39014,10315.359,0.49084812
767.48999,964.39014,10315.359,0.14931172
967.48999,964.39014,10315.359,0.43476084
1167.49,964.39014,10315.359,0.20277488
1367.49,964.39014,10315.359,0.2746385
1567.49,964.39014,10315.359,0.40011489
1767.49,964.39014,10315.359,0.30808222
1967.49,964.39014,10315.359,0.1352341
2167.49,964.39014,10315.359,0.33339635
2367.49,964.39014,10315.359,0.13444871
2567.49,964.39014,10315.359,0.12416094
2767.49,964.39014,10315.359,0.23056285
2967.49,964.39014,10315.359,0.97514051
3167.49,964.39014,10315.359,0.98233837
3367.49,964.39014,10315.359,0.19401696
3567.49,964.39014,10315.359,0.094972506
3767.49,964.39014,10315.359,0.96413219
167.48999,1164.3901,10315.359,0.95346546
367.48999,1164.3901,10315.359,0.044061515
567.48999,1164.3901,10315.359,0.40156743
767.48999,1164.3901,10315.359,0.10296609
